glottal_gap,time
0.156790107,0.6245
0.153202535,0.6246
0.149078693,0.6247
0.144665633,0.6248
0.140015942,0.6249
0.135148554,0.625
0.130089566,0.6251
0.124865119,0.6252
0.119510678,0.6253
0.114069329,0.6254
0.108590939,0.6255
0.103127489,0.6256
0.097730177,0.6257
0.092306793,0.6258
0.086978828,0.6259
0.081828345,0.626
0.076892798,0.6261
0.07219999,0.6262
0.067772022,0.6263
0.063626636,0.6264
0.059777734,0.6265
0.056235132,0.6266
0.053004356,0.6267
0.049960296,0.6268
0.046711733,0.6269
0.043716272,0.627
0.041029294,0.6271
0.038418165,0.6272
0.035522714,0.6273
0.032974996,0.6274
0.030392428,0.6275
0.027852974,0.6276
0.025833878,0.6277
0.023574239,0.6278
0.021803267,0.6279
0.020686391,0.628
0.019459796,0.6281
0.018676746,0.6282
0.018609896,0.6283
0.019072857,0.6284
0.019459205,0.6285
0.020476573,0.6286
0.02229879,0.6287
0.024240348,0.6288
0.026416508,0.6289
0.029332428,0.629
0.032795879,0.6291
0.0362392,0.6292
0.040279865,0.6293
0.04486272,0.6294
0.049504458,0.6295
0.054141645,0.6296
0.059226811,0.6297
0.06472529,0.6298
0.070482812,0.6299
0.076356791,0.63
0.082259427,0.6301
0.08811723,0.6302
0.093844069,0.6303
0.099367989,0.6304
0.104620262,0.6305
0.109541435,0.6306
0.114073197,0.6307
0.118163909,0.6308
0.121776665,0.6309
0.124888139,0.631
0.127487517,0.6311
0.129573329,0.6312
0.131149372,0.6313
0.132226142,0.6314
0.132816408,0.6315
0.132934093,0.6316
0.132593033,0.6317
0.131806354,0.6318
0.130586227,0.6319
0.128944424,0.632
0.126897401,0.6321
0.124010516,0.6322
0.118449472,0.6323
0.112568052,0.6324
0.106587994,0.6325
0.100560794,0.6326
0.094500214,0.6327
0.088425254,0.6328
0.082359959,0.6329
0.076334894,0.633
0.0701997,0.6331
0.064171143,0.6332
0.058308905,0.6333
0.052664534,0.6334
0.04728506,0.6335
0.042218499,0.6336
0.037511324,0.6337
0.033205118,0.6338
0.029087473,0.6339
0.025219604,0.634
0.021770442,0.6341
0.018793812,0.6342
0.016320301,0.6343
0.014079708,0.6344
0.01154915,0.6345
0.009466479,0.6346
0.007592447,0.6347
0.005767074,0.6348
0.005586216,0.6349
0.005633454,0.635
0.00565915,0.6351
0.005718867,0.6352
0.006064409,0.6353
0.006338604,0.6354
0.006258156,0.6355
0.006905203,0.6356
0.008459675,0.6357
0.011054373,0.6358
0.014654494,0.6359
0.01918893,0.636
0.024165733,0.6361
0.029070331,0.6362
0.034330474,0.6363
0.040368903,0.6364
0.047116253,0.6365
0.054326527,0.6366
0.061861638,0.6367
0.06952437,0.6368
0.077166075,0.6369
0.084712758,0.637
0.092113357,0.6371
0.099299754,0.6372
0.10622504,0.6373
0.112843162,0.6374
0.119111948,0.6375
0.124979854,0.6376
0.130393558,0.6377
0.135310679,0.6378
0.139706086,0.6379
0.143573469,0.638
0.146921212,0.6381
0.149763936,0.6382
0.152119841,0.6383
0.15400347,0.6384
0.155425021,0.6385
0.156390927,0.6386
0.15690577,0.6387
0.156973444,0.6388
0.154258192,0.6389
0.150249713,0.639
0.14592045,0.6391
0.141342392,0.6392
0.136542382,0.6393
0.131543798,0.6394
0.126371464,0.6395
0.121057027,0.6396
0.115640903,0.6397
0.110171364,0.6398
0.10470061,0.6399
0.099281056,0.64
0.093890088,0.6401
0.088522238,0.6402
0.083319427,0.6403
0.078322635,0.6404
0.073561747,0.6405
0.069058666,0.6406
0.064830312,0.6407
0.060890515,0.6408
0.057250759,0.6409
0.053918914,0.641
0.05089778,0.6411
0.047594896,0.6412
