glottal_gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.059733604980623634,0.0002
0.059049781044187455,0.00030000000000000003
0.058296189642979446,0.0004
0.05762391310041637,0.0005
0.05697761457118067,0.0006000000000000001
0.05635222754400848,0.0007
0.05570829670407251,0.0008
0.05502377922649182,0.0009000000000000001
0.05428692100550925,0.001
0.05350263221120222,0.0011
0.05268677848025671,0.0012000000000000001
0.051865253459057126,0.0013000000000000002
0.05106506271113376,0.0014
0.050308978429806306,0.0015
0.049610988094322295,0.0016
0.048976536175337815,0.0017000000000000001
0.04843289347433655,0.0018000000000000002
0.0479952408279507,0.0019
0.0476134396844361,0.002
0.04724784658432246,0.0021000000000000003
0.046893434733244144,0.0022
0.04655518160841288,0.0023
0.04626086213317904,0.0024000000000000002
0.04605268700760723,0.0025
0.04597504473700065,0.0026000000000000003
0.0460594934177736,0.0027
0.046312189809941895,0.0028
0.046711743533270234,0.0029000000000000002
0.04718849788677315,0.003
0.04767436323794416,0.0031000000000000003
0.04817480378993877,0.0032
0.04870961513402894,0.0033
0.049292263309651974,0.0034000000000000002
0.049951521121239795,0.0035
0.05071263247813418,0.0036000000000000003
0.05159451177223007,0.0037
0.05260750767815914,0.0038
0.05375335842776363,0.0039000000000000003
0.05502773837793784,0.004
0.056422433732888244,0.0041
0.05792660678698458,0.004200000000000001
0.05952732751915768,0.0043
0.06120987335249162,0.0044
0.06295825903796837,0.0045000000000000005
0.06475606665832467,0.0046
0.06658744919427706,0.0047
0.06843810194495858,0.0048000000000000004
0.07029580965251792,0.0049
0.07215043638698948,0.005
0.07399321823299221,0.0051
0.07581563926584212,0.005200000000000001
0.07760812796611394,0.0053
0.079252587185495,0.0054
0.08078118248318344,0.0055000000000000005
0.08226218097653659,0.0056
0.08365072904479753,0.0057
0.08481047651300244,0.0058000000000000005
0.0858735963022722,0.0059
0.08666278162286445,0.006
0.08731916290385744,0.0061
0.0877050793717925,0.006200000000000001
0.08791744795778844,0.0063
0.08795682240855895,0.0064
0.08792401496244551,0.006500000000000001
0.08782953392219117,0.0066
0.08768071097349539,0.0067
0.08744595794349563,0.0068000000000000005
0.08714482935300827,0.006900000000000001
0.08680961696095524,0.007
0.0864371697218771,0.0071
0.08602182564257221,0.007200000000000001
0.08555924776087342,0.0073
0.08504866634667307,0.0074
0.08449262050037432,0.007500000000000001
0.08389551087544178,0.0076
0.08326251417727903,0.0077
0.08257172332354434,0.0078000000000000005
0.08180017757140146,0.0079
0.08099364628360362,0.008
0.08015690026001088,0.0081
0.07929162845959226,0.0082
0.07834256674097217,0.0083
0.07726501660615026,0.008400000000000001
0.07607451902186702,0.0085
0.07476699668818654,0.0086
0.0734295540215455,0.008700000000000001
0.07194821032126253,0.0088
0.07040255603313583,0.0089
0.06878106383459814,0.009000000000000001
0.06710705730150512,0.0091
0.06546930789906702,0.0092
0.06388531244680995,0.009300000000000001
0.06236782038621591,0.0094
0.06086819705536506,0.0095
0.05938891000517743,0.009600000000000001
0.058001856917445416,0.0097
0.0567178759330067,0.0098
0.0555708936027004,0.0099
0.05458874291941296,0.01
0.05374472090883087,0.010100000000000001
0.05302023099084696,0.0102
0.05241967765822664,0.0103
0.051941955847984556,0.010400000000000001
0.05158834803738199,0.0105
0.0513580271389491,0.0106
0.05124787829984423,0.010700000000000001
0.05125328862624401,0.0108
0.051339713271202125,0.0109
0.05147434501260073,0.011000000000000001
0.051678940135982954,0.0111
0.05196702843130341,0.0112
0.05232779220431549,0.011300000000000001
0.05275488139197293,0.0114
0.05323819126629492,0.0115
0.05376810356360284,0.011600000000000001
0.05433554776757932,0.0117
0.0549308728634883,0.0118
0.055543783446366346,0.0119
0.05616342537265551,0.012
0.05677867838759543,0.012100000000000001
0.057378534271743664,0.0122
0.05795238637980615,0.0123
0.05849022611620125,0.012400000000000001
0.05898269295899605,0.0125
0.05942106509166445,0.0126
0.05979734761318012,0.012700000000000001
0.06010443282072475,0.0128
0.060336350512022574,0.0129
0.06048838776931531,0.013000000000000001
0.060557077402738746,0.0131
0.0605400018946759,0.0132
0.06043562902206279,0.013300000000000001
0.06024323944274157,0.0134
0.05996304994005819,0.0135
0.05959638546537116,0.013600000000000001
0.05914582087924858,0.0137
0.05861515405997153,0.013800000000000002
0.0580092720008909,0.013900000000000001
0.05733396112938527,0.014
0.056595790595865836,0.014100000000000001
0.05580205909725122,0.0142
0.05496078709575869,0.0143
0.05408066144349721,0.014400000000000001
0.053170928667229056,0.0145
0.05224124187878587,0.0146
0.05130152803076915,0.014700000000000001
0.05036188838215927,0.0148
0.04943254282903853,0.0149
0.04852377959310106,0.015000000000000001
0.04764589712621525,0.0151
0.04680911588467174,0.0152
0.04602347101723514,0.015300000000000001
0.04532969973448919,0.0154
0.04476306531886154,0.0155
0.04429583477407051,0.015600000000000001
0.043909509330709584,0.015700000000000002
0.04361269857200267,0.0158
0.043407836529284705,0.0159
0.043300304453065985,0.016
0.04329407826282483,0.0161
0.043391644966392695,0.0162
0.0435952429374209,0.016300000000000002
0.04390670375852368,0.0164
0.04432725773221491,0.0165
0.044857242129519026,0.0166
0.04549595304715459,0.0167
0.04624160872661598,0.016800000000000002
0.04709138918020206,0.016900000000000002
0.048041479843982327,0.017
0.04908716672212465,0.0171
0.050193889619555954,0.0172
0.051329892108414876,0.0173
0.05251988010533304,0.017400000000000002
0.05378019366211517,0.0175
0.055102304624085274,0.0176
0.05648240919286818,0.0177
0.05791277055392219,0.0178
0.0593858630188111,0.0179
0.06089430712316524,0.018000000000000002
0.06242968018609196,0.0181
0.06398260823324187,0.0182
0.06554308365054196,0.0183
0.06710096537529553,0.0184
0.06864638372164067,0.018500000000000003
0.07016991711249065,0.018600000000000002
0.07166260916733735,0.0187
0.07311592216029439,0.0188
0.07452170006622516,0.0189
0.07587224604005938,0.019
0.07716036733760279,0.019100000000000002
0.07837943394759372,0.019200000000000002
0.07952330250734774,0.0193
0.08058623527243824,0.0194
