glottal_gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.05967074072785916,0.0002
0.058725769091171776,0.00030000000000000003
0.0575143802246012,0.0004
0.0563576726445254,0.0005
0.05530776220330447,0.0006000000000000001
0.05436990569805156,0.0007
0.05349192495158017,0.0008
0.05262477507523977,0.0009000000000000001
0.0517691859060494,0.001
0.05095590076524048,0.0011
0.05015668808406826,0.0012000000000000001
0.049353069900947455,0.0013000000000000002
0.04857401517376747,0.0014
0.04785401972039849,0.0015
0.04722017871259254,0.0016
0.046685713107141424,0.0017000000000000001
0.04624921862124087,0.0018000000000000002
0.04589805497085564,0.0019
0.045612465316164474,0.002
0.04537148600057317,0.0021000000000000003
0.04516015788724981,0.0022
0.04497742291781304,0.0023
0.04484130889331861,0.0024000000000000002
0.044787789747118056,0.0025
0.0448611668644463,0.0026000000000000003
0.04509845724562056,0.0027
0.04551413646186653,0.0028
0.04609301461751891,0.0029000000000000002
0.046795254475626935,0.003
0.04757148062214589,0.0031000000000000003
0.04838057156193187,0.0032
0.04920216815870293,0.0033
0.05003938621338544,0.0034000000000000002
0.050912611535530505,0.0035
0.05184886298089375,0.0036000000000000003
0.052872023886892494,0.0037
0.0539972324233291,0.0038
0.05522992995670872,0.0039000000000000003
0.05656786978772632,0.004
0.05800392588731107,0.0041
0.05952822498072652,0.004200000000000001
0.06112926855839018,0.0043
0.0627943822477508,0.0044
0.06451002587002497,0.0045000000000000005
0.06626226435123406,0.0046
0.0680374452792114,0.0047
0.06982290032684357,0.0048000000000000004
0.0716074428501633,0.0049
0.07338146021154224,0.005
0.07513653300189282,0.0051
0.07683866601804723,0.005200000000000001
0.07845063102397609,0.0053
0.07998698577983354,0.0054
0.08146690146433244,0.0055000000000000005
0.08287023903941182,0.0056
0.08405794590690563,0.0057
0.0851610822986627,0.0058000000000000005
0.08616216214777261,0.0059
0.08704251419034104,0.006
0.08778533987002468,0.0061
0.08837982293115576,0.006200000000000001
0.08882167048971468,0.0063
0.08911292653218739,0.0064
0.08926037399429398,0.006500000000000001
0.08927351273433182,0.0066
0.08916220946770803,0.0067
0.08893481882473797,0.0068000000000000005
0.08841098878722475,0.006900000000000001
0.08783227378283642,0.007
0.08721976704612322,0.0071
0.0865706775620505,0.007200000000000001
0.08587992946039302,0.0073
0.08514477140985466,0.0074
0.08436127235142565,0.007500000000000001
0.08347437941674207,0.0076
0.0823503052322353,0.0077
0.08112310325825933,0.0078000000000000005
0.07982894251114248,0.0079
0.07848403987880703,0.008
0.07709861463733525,0.0081
0.0756798504006525,0.0082
0.0742332535011343,0.0083
0.07276396249042139,0.008400000000000001
0.07127749323383148,0.0085
0.06978030968159843,0.0086
0.06828018898719435,0.008700000000000001
0.06678646801152954,0.0088
0.06531009433732371,0.0089
0.06386347350697263,0.009000000000000001
0.062460095718433806,0.0091
0.061113994340032285,0.0092
0.059839108730910806,0.009300000000000001
0.05864865511106787,0.0094
0.05755456537415671,0.0095
0.05656701627700178,0.009600000000000001
0.05569401854573175,0.0097
0.054743835333871615,0.0098
0.05390408191889007,0.0099
0.053198753432879275,0.01
0.052634007506898506,0.010100000000000001
0.05220803716804179,0.0102
0.05191645597471517,0.0103
0.05175374417939782,0.010400000000000001
0.05171462553674466,0.0105
0.05179387745312147,0.0106
0.05198583139805146,0.010700000000000001
0.052283583873564465,0.0108
0.052678543119552224,0.0109
0.05316027710650073,0.011000000000000001
0.05371674017093597,0.0111
0.054334667497896394,0.0112
0.05500007676378904,0.011300000000000001
0.05569874501288963,0.0114
0.05641664806889701,0.0115
0.05714030464750963,0.011600000000000001
0.057857021936778885,0.0117
0.058555009551963355,0.0118
0.059223379257812736,0.0119
0.05985205051633935,0.012
0.060403334676210174,0.012100000000000001
0.06083673902780429,0.0122
0.06117058461030567,0.0123
0.061432525009709305,0.012400000000000001
0.06162295242718929,0.0125
0.06173697259610722,0.0126
0.061767290809845,0.012700000000000001
0.06170787460760585,0.0128
0.06155507747350342,0.0129
0.06130741179266175,0.013000000000000001
0.06096495072745678,0.0131
0.06052885153247056,0.0132
0.06000113206125557,0.013300000000000001
0.059384650489651136,0.0134
0.058683153969688595,0.0135
0.057935000833550854,0.013600000000000001
0.057181983541361614,0.0137
0.05639561566404083,0.013800000000000002
0.05553940066493723,0.013900000000000001
0.05461337131675914,0.014
0.053626455711498267,0.014100000000000001
0.05259228088650736,0.0142
0.05152449924285274,0.0143
0.0504354422922908,0.014400000000000001
0.049336460812279714,0.0145
0.048238678582965155,0.0146
0.047153608362209054,0.014700000000000001
0.04609337649976464,0.0148
0.045070645036724866,0.0149
0.04409832467314567,0.015000000000000001
0.04318922837300154,0.0151
0.042355663256347764,0.0152
0.04160915068173776,0.015300000000000001
0.040960177970046585,0.0154
0.04041812106627907,0.0155
0.0399911613356112,0.015600000000000001
0.039686293732711375,0.015700000000000002
0.0395092781694637,0.0158
0.039464655862012865,0.0159
0.039555711333545185,0.016
0.039784462002601995,0.0161
0.04015156021746269,0.0162
0.04065620996603214,0.016300000000000002
0.04129607985907757,0.0164
0.04206735632243497,0.0165
0.0429649000222343,0.0166
0.0439825169609922,0.0167
0.04511319805356817,0.016800000000000002
0.04634929966201007,0.016900000000000002
0.04768261502957971,0.017
0.04910442535412951,0.0171
0.05060555416501744,0.0172
0.052176474814429774,0.0173
0.05380741969821434,0.017400000000000002
0.05548847790557776,0.0175
0.05720963980384042,0.0176
0.05896081720712232,0.0177
0.06073184835393164,0.0178
0.06251252954780939,0.0179
0.06429267281792861,0.018000000000000002
0.06606219940890934,0.0181
0.06781124345165979,0.0182
0.06950281207632625,0.0183
0.07109716383566689,0.0184
0.07261135661384366,0.018500000000000003
0.07407098417434177,0.018600000000000002
0.07547513723277366,0.0187
0.07681759822420675,0.0188
0.07808938732344106,0.0189
0.07928233263162254,0.019
0.08038999108237244,0.019100000000000002
0.08140738078321064,0.019200000000000002
0.08233032609685975,0.0193
0.0831549518603999,0.0194
