glottal gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.059486601062201716,0.0002
0.05825137645385681,0.00030000000000000003
0.05695373169410911,0.0004
0.05579785199450149,0.0005
0.05469048450863556,0.0006000000000000001
0.05361622637894059,0.0007
0.05250868554344468,0.0008
0.05134134410774638,0.0009000000000000001
0.05010239660263971,0.001
0.048806325818155694,0.0011
0.047479060212380464,0.0012000000000000001
0.04616489381532807,0.0013000000000000002
0.044908021159292266,0.0014
0.043804414706805295,0.0015
0.04291404647859687,0.0016
0.04217926061915467,0.0017000000000000001
0.041556867261745234,0.0018000000000000002
0.041034268071117985,0.0019
0.040581025894446565,0.002
0.04017460073237733,0.0021000000000000003
0.039802860378244764,0.0022
0.039481839177796685,0.0023
0.03926216316463593,0.0024000000000000002
0.03922316647552937,0.0025
0.03944965469373507,0.0026000000000000003
0.04000426544400559,0.0027
0.0409040617659866,0.0028
0.04206238372496318,0.0029000000000000002
0.04336848818561512,0.003
0.04480001760013308,0.0031000000000000003
0.0463334813442271,0.0032
0.047944927444978136,0.0033
0.04965145342585542,0.0034000000000000002
0.051485613158346544,0.0035
0.05348621243903251,0.0036000000000000003
0.05568387555192289,0.0037
0.05809337031343409,0.0038
0.06071494609762418,0.0039000000000000003
0.06353852935437665,0.004
0.06654808251199151,0.0041
0.06972316415730939,0.004200000000000001
0.07303982296676981,0.0043
0.07647113618193913,0.0044
0.07998883300099946,0.0045000000000000005
0.08356511557184243,0.0046
0.08717447683333968,0.0047
0.09079465797910002,0.0048000000000000004
0.09440689089688936,0.0049
0.09770461061434577,0.005
0.10097116245641669,0.0051
0.10423181937163184,0.005200000000000001
0.10682494867377534,0.0053
0.10879380739007416,0.0054
0.11033831752499124,0.0055000000000000005
0.11143306273666953,0.0056
0.11222018764553998,0.0057
0.11275813446620175,0.0058000000000000005
0.11304343969040553,0.0059
0.11324494959329134,0.006
0.11313565236502099,0.0061
0.11301537727020716,0.006200000000000001
0.11289204633976901,0.0063
0.11260793494405974,0.0064
0.11224597376420076,0.006500000000000001
0.11194320044060713,0.0066
0.11171925261898963,0.0067
0.11158120538255745,0.0068000000000000005
0.11145694657244143,0.006900000000000001
0.11129710198169396,0.007
0.11122201733441461,0.0071
0.11122257509371325,0.007200000000000001
0.11127949609767818,0.0073
0.11136970618387765,0.0074
0.11147105728695184,0.007500000000000001
0.11156426496353,0.0076
0.11163370843294806,0.0077
0.11166707960100886,0.0078000000000000005
0.1116556230637642,0.0079
0.11159436570773473,0.008
0.1114815239951984,0.0081
0.11131655956839692,0.0082
0.11109757498666006,0.0083
0.11081973439237836,0.008400000000000001
0.11047339234952303,0.0085
0.10984865191010762,0.0086
0.1091263593767412,0.008700000000000001
0.10830526774252158,0.0088
0.10737914325733633,0.0089
0.10614772536736261,0.009000000000000001
0.10475453180761585,0.0091
0.10326690343193845,0.0092
0.10169658859614372,0.009300000000000001
0.09993200885095788,0.0094
0.09778287344070413,0.0095
0.09552676564145934,0.009600000000000001
0.09300500420108493,0.0097
0.0903084077948082,0.0098
0.08754363456865288,0.0099
0.08458495888740991,0.01
0.08159286369821461,0.010100000000000001
0.07847977156746933,0.0102
0.07527063610626539,0.0103
0.07207144695953749,0.010400000000000001
0.06895246974399227,0.0105
0.06576093032809505,0.0106
0.06266580292989166,0.010700000000000001
0.059701896445940594,0.0108
0.05681959368587153,0.0109
0.054059776530901216,0.011000000000000001
0.05146560327113736,0.0111
0.0490462784932284,0.0112
0.04680825600570637,0.011300000000000001
0.04475939495177994,0.0114
0.04290749267653604,0.0115
0.04126276663990458,0.011600000000000001
0.03983645483192966,0.0117
0.03850422282827837,0.0118
0.03734603008371762,0.0119
0.03645172420553333,0.012
0.03583707110361223,0.012100000000000001
0.035505424839963995,0.0122
0.03545633459887898,0.0123
0.03568528056841047,0.012400000000000001
0.03618277405631365,0.0125
0.036933636893285327,0.0126
0.03791715213861013,0.012700000000000001
0.039108105534446436,0.0128
0.040418625226698035,0.0129
0.04177438482334317,0.013000000000000001
0.043209564929327815,0.0131
0.0447352194787074,0.0132
0.04632334199779464,0.013300000000000001
0.04795605483434007,0.0134
0.049610517899218554,0.0135
0.05126789805225651,0.013600000000000001
0.052911304406603854,0.0137
0.05452344194523717,0.013800000000000002
0.0560863044660751,0.013900000000000001
0.05758160797134915,0.014
0.05899171739499964,0.014100000000000001
0.060300249869808975,0.0142
0.061492676313434025,0.0143
0.06255666260810544,0.014400000000000001
0.06348210865358661,0.0145
0.06426108429400468,0.0146
0.06488751734854414,0.014700000000000001
0.06535703301644391,0.0148
0.06566672558289344,0.0149
0.06581517157221639,0.015000000000000001
0.06580234050699063,0.0151
0.06562967449974311,0.0152
0.0653000892927752,0.015300000000000001
0.06481822020177441,0.0154
0.06419066145609864,0.0155
0.06342633926193153,0.015600000000000001
0.06253662366228507,0.015700000000000002
0.06153527250398816,0.0158
0.060438030654605734,0.0159
0.05926221940604992,0.016
0.05802631638700362,0.0161
0.05674974417350809,0.0162
0.055452664790025974,0.016300000000000002
0.05415580461093494,0.0164
0.05288015217075004,0.0165
0.05164668660467364,0.0166
0.05047612181155503,0.0167
0.04938878918602452,0.016800000000000002
0.04840453828234925,0.016900000000000002
0.047542649217473754,0.017
0.046821625416185286,0.0171
0.04625890691846446,0.0172
0.04587047239436659,0.0173
0.04567042808637689,0.017400000000000002
0.0456705949587668,0.0175
0.04588018642412739,0.0176
0.04630557735962526,0.0177
0.04695021664629517,0.0178
0.04781465082864744,0.0179
0.04889666686095406,0.018000000000000002
0.05019149722917926,0.0181
0.05169207348364302,0.0182
0.05338927293618023,0.0183
0.05527215104406791,0.0184
0.057328129510353154,0.018500000000000003
0.05954315689844969,0.018600000000000002
0.061901840591635504,0.0187
0.06438758044666115,0.0188
0.066913754471709,0.0189
0.06942510402790891,0.019
0.07202270150710244,0.019100000000000002
0.07469540717846712,0.019200000000000002
0.07742276527191283,0.0193
0.08018257048125865,0.0194
