glottal_gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.05977332984334105,0.0002
0.059216050784100194,0.00030000000000000003
0.05860471714990778,0.0004
0.05801284141262708,0.0005
0.057424813315551715,0.0006000000000000001
0.0568613493734651,0.0007
0.05627194334172381,0.0008
0.05563980642580035,0.0009000000000000001
0.054953450781505486,0.001
0.05421282951200457,0.0011
0.053430586636759925,0.0012000000000000001
0.05262999769057197,0.0013000000000000002
0.05183539307329488,0.0014
0.05106861909008065,0.0015
0.050344496313307285,0.0016
0.04967020673789202,0.0017000000000000001
0.049045137052715626,0.0018000000000000002
0.048461526947715106,0.0019
0.04790693731194051,0.002
0.04736954221581802,0.0021000000000000003
0.04684556932134942,0.0022
0.04634650245348082,0.0023
0.04590194663656577,0.0024000000000000002
0.04555488061956292,0.0025
0.045349408850910766,0.0026000000000000003
0.045315484232693715,0.0027
0.045457942077437474,0.0028
0.045755590610897956,0.0029000000000000002
0.04617109259121799,0.003
0.04666647624237519,0.0031000000000000003
0.04721683411537847,0.0032
0.047816574223611186,0.0033
0.048477222708129375,0.0034000000000000002
0.049219621572609284,0.0035
0.05006513154582137,0.0036000000000000003
0.05102944024477396,0.0037
0.05212032579003867,0.0038
0.053338406321362886,0.0039000000000000003
0.054679060469650986,0.004
0.05613407145123617,0.0041
0.05769260120120023,0.004200000000000001
0.05934173016138189,0.0043
0.06106698299174418,0.0044
0.0628530215857277,0.0045000000000000005
0.0646845052853473,0.0046
0.06654695195184812,0.0047
0.06842742214377728,0.0048000000000000004
0.07031483188592358,0.0049
0.07219978658922521,0.005
0.0740739158346212,0.0051
0.07592884537668887,0.005200000000000001
0.07768159966059351,0.0053
0.07930294522598069,0.0054
0.08082987808703024,0.0055000000000000005
0.08219798278176504,0.0056
0.08351537252294494,0.0057
0.08458304073300404,0.0058000000000000005
0.08554033034798048,0.0059
0.08640058712424092,0.006
0.08707249987608712,0.0061
0.08753023282276118,0.006200000000000001
0.08778117903814975,0.0063
0.08789414150624553,0.0064
0.08793407625192406,0.006500000000000001
0.08791111049610434,0.0066
0.08780096220586131,0.0067
0.0875982058162148,0.0068000000000000005
0.08736041050720478,0.006900000000000001
0.08708638092921184,0.007
0.08677059083596861,0.0071
0.08640613434559774,0.007200000000000001
0.08598813203827493,0.0073
0.08551530626580828,0.0074
0.08498954434599582,0.007500000000000001
0.08441470577375199,0.0076
0.08379567002175381,0.0077
0.08313749896133793,0.0078000000000000005
0.08240430214686156,0.0079
0.08158357476715272,0.008
0.0807239698340323,0.0081
0.07982991698555808,0.0082
0.07890011435926747,0.0083
0.07778801176472672,0.008400000000000001
0.07663756744299488,0.0085
0.07531206071925678,0.0086
0.07392279738046637,0.008700000000000001
0.07250272503476729,0.0088
0.0710627994142734,0.0089
0.06951274720663236,0.009000000000000001
0.06791368665425834,0.0091
0.06626557645563624,0.0092
0.06463506890730497,0.009300000000000001
0.06306434025106067,0.0094
0.06153140649701516,0.0095
0.06001286661953531,0.009600000000000001
0.05858067456528837,0.0097
0.05724484763048321,0.0098
0.05601277658357362,0.0099
0.05489077705919576,0.01
0.053884388822662554,0.010100000000000001
0.05299831463594451,0.0102
0.05223666509937819,0.0103
0.051602546913123826,0.010400000000000001
0.05109778196527048,0.0105
0.05072264607369714,0.0106
0.05047562368184333,0.010700000000000001
0.05035331884096017,0.0108
0.050350491021821986,0.0109
0.050460231172771985,0.011000000000000001
0.05067420139680845,0.0111
0.05098292678681471,0.0112
0.051376077865727066,0.011300000000000001
0.051842771285304234,0.0114
0.05237184836044162,0.0115
0.05295213125648113,0.011600000000000001
0.05357259423706462,0.0117
0.05422243985366659,0.0118
0.05489106518266329,0.0119
0.05556797885882303,0.012
0.05624272456359636,0.012100000000000001
0.056904882699487125,0.0122
0.05754415805879276,0.0123
0.05815053883601329,0.012400000000000001
0.05871447566636445,0.0125
0.05922705571669007,0.0126
0.05968015227197743,0.012700000000000001
0.06006655182379106,0.0128
0.060380046151822686,0.0129
0.06061548338278133,0.013000000000000001
0.06076877034464201,0.0131
0.06083684003839973,0.0132
0.06081760207268405,0.013300000000000001
0.06070990052067482,0.0134
0.060513490982598284,0.0135
0.06022904293869069,0.013600000000000001
0.05985816102306496,0.0137
0.05940341705853025,0.013800000000000002
0.0588683793690965,0.013900000000000001
0.05825762885193253,0.014
0.057576751169968965,0.014100000000000001
0.05683230005010098,0.0142
0.05603172895638342,0.0143
0.05518329416329437,0.014400000000000001
0.05429593465782734,0.0145
0.05337913860056198,0.0146
0.05244280667163026,0.014700000000000001
0.05149712324058875,0.0148
0.05055244282141458,0.0149
0.049619195541426464,0.015000000000000001
0.048707809557383186,0.0151
0.04782864451624547,0.0152
0.046991927130805244,0.015300000000000001
0.046207680217660085,0.0154
0.04548563819358287,0.0155
0.044835145972311974,0.015600000000000001
0.04426504226368633,0.015700000000000002
0.0437835327583449,0.0158
0.04339806168452576,0.0159
0.043142837893030084,0.016
0.04304656380807259,0.0161
0.04308674853293515,0.0162
0.043245978960231524,0.016300000000000002
0.04351806017763726,0.0164
0.04389692844334525,0.0165
0.044386569218988425,0.0166
0.044986202912597806,0.0167
0.04566712198346923,0.016800000000000002
0.04640419392830486,0.016900000000000002
0.04721884425259537,0.017
0.04812665116519299,0.0171
0.0491313756374574,0.0172
0.05023486323066373,0.0173
0.051427447004851246,0.017400000000000002
0.052702194444179895,0.0175
0.05405161005637793,0.0176
0.055466886575008534,0.0177
0.05693913192125444,0.0178
0.058458998253064554,0.0179
0.06001671966369293,0.018000000000000002
0.0616024993174733,0.0181
0.06320659248540761,0.0182
0.0648194368058509,0.0183
0.06643176875673651,0.0184
0.06803455542211168,0.018500000000000003
0.06961892830662075,0.018600000000000002
0.07117607064013864,0.0187
0.07269721761657755,0.0188
0.07417370980280225,0.0189
0.07559713808465796,0.019
0.07695942493981112,0.019100000000000002
0.07825290952811825,0.019200000000000002
0.0794703869210025,0.0193
0.08060522689200433,0.0194
