glottal gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.05949305952814199,0.0002
0.05829345924016871,0.00030000000000000003
0.05707129974529668,0.0004
0.05600172941009873,0.0005
0.0549577170068547,0.0006000000000000001
0.05391117548457225,0.0007
0.05281129490059988,0.0008
0.051667023710264104,0.0009000000000000001
0.050491883331293064,0.001
0.049312634965301694,0.0011
0.048148424336035056,0.0012000000000000001
0.04701806024383948,0.0013000000000000002
0.04593872365800422,0.0014
0.04493265624080389,0.0015
0.044017284066455886,0.0016
0.04320259227673873,0.0017000000000000001
0.042484661777464794,0.0018000000000000002
0.04184807310902383,0.0019
0.041329293383850496,0.002
0.04094525187645637,0.0021000000000000003
0.040613030825987995,0.0022
0.04031535292682076,0.0023
0.04011793515356632,0.0024000000000000002
0.04009907054498374,0.0025
0.040337936500779215,0.0026000000000000003
0.04088466088566345,0.0027
0.04169129551321471,0.0028
0.042684625150525735,0.0029000000000000002
0.043866866286893735,0.003
0.04520942633979841,0.0031000000000000003
0.04665637082664165,0.0032
0.0481899164245303,0.0033
0.04982044620207482,0.0034000000000000002
0.05158166438093548,0.0035
0.053509927550627,0.0036000000000000003
0.05563024449426801,0.0037
0.0579520376521141,0.0038
0.06047308652257766,0.0039000000000000003
0.06318450281654242,0.004
0.06607369372618543,0.0041
0.06912468313904163,0.004200000000000001
0.07231802876687654,0.0043
0.07563068417071883,0.0044
0.07903706916401387,0.0045000000000000005
0.08251079559364594,0.0046
0.08602671992796107,0.0047
0.08956230606736582,0.0048000000000000004
0.09309846005262479,0.0049
0.0965855041006567,0.005
0.0997726273895343,0.0051
0.10295136521793646,0.005200000000000001
0.10611718776407153,0.0053
0.1080677218487277,0.0054
0.10882629607867977,0.0055000000000000005
0.10931151135483741,0.0056
0.10989522493434867,0.0057
0.11027443781166224,0.0058000000000000005
0.11048317054802481,0.0059
0.11072517524823955,0.006
0.1109776921858543,0.0061
0.11120769681942366,0.006200000000000001
0.11110505294383832,0.0063
0.11103065103903287,0.0064
0.11101333559635695,0.006500000000000001
0.11106528246176828,0.0066
0.11118902539299014,0.0067
0.11116299787615214,0.0068000000000000005
0.11120344139168414,0.006900000000000001
0.11132626523143452,0.007
0.1115164689061433,0.0071
0.11175165614396754,0.007200000000000001
0.11200835520435004,0.0073
0.11226276557855153,0.0074
0.11249311599437384,0.007500000000000001
0.11268053278249501,0.0076
0.11280933915399227,0.0077
0.1128679451503144,0.0078000000000000005
0.11284993575824964,0.0079
0.11275449081831646,0.008
0.1125858533603824,0.0081
0.11235112003350867,0.0082
0.11205707409463472,0.0083
0.11170682511165886,0.008400000000000001
0.11129709311135416,0.0085
0.11075757370466777,0.0086
0.10998910218089886,0.008700000000000001
0.10912134338209745,0.0088
0.10815039764760981,0.0089
0.10707094415063767,0.009000000000000001
0.10581239460527281,0.0091
0.10427675420204408,0.0092
0.1026451711242462,0.009300000000000001
0.10093360497503245,0.0094
0.09915013927700089,0.0095
0.09730033775870539,0.009600000000000001
0.0953899218650025,0.0097
0.09299360756949693,0.0098
0.08998999177145395,0.0099
0.08656473195816305,0.01
0.08310676582079812,0.010100000000000001
0.07954396984340473,0.0102
0.07604266734487697,0.0103
0.07261606564856726,0.010400000000000001
0.06927342560686278,0.0105
0.06602554331578159,0.0106
0.06288637760097937,0.010700000000000001
0.05986987376438635,0.0108
0.05699835077361959,0.0109
0.05430014976882491,0.011000000000000001
0.05178406134157898,0.0111
0.04944972962241012,0.0112
0.047309388316161494,0.011300000000000001
0.04523021654964832,0.0114
0.04334308333910486,0.0115
0.041671050138571974,0.011600000000000001
0.04022300177890892,0.0117
0.03900621278646188,0.0118
0.038029204232984615,0.0119
0.0372977083533943,0.012
0.03681415145558242,0.012100000000000001
0.03657667738441295,0.0122
0.036579455485916235,0.0123
0.03681328572820464,0.012400000000000001
0.03726695902942123,0.0125
0.03792796236017559,0.0126
0.03872391046736001,0.012700000000000001
0.03959769862499307,0.0128
0.040599031775282235,0.0129
0.04174713769688121,0.013000000000000001
0.04301220851284149,0.0131
0.044371551537424336,0.0132
0.045801758982695784,0.013300000000000001
0.04728641321559168,0.0134
0.04881082306835971,0.0135
0.050358166944530325,0.013600000000000001
0.05190922911226248,0.0137
0.05344399631015051,0.013800000000000002
0.05494327424851764,0.013900000000000001
0.056389115785774324,0.014
0.05776500063958889,0.014100000000000001
0.05905586221537562,0.0142
0.06024788866264652,0.0143
0.06132836442086176,0.014400000000000001
0.062285791454157025,0.0145
0.06311019715862576,0.0146
0.06379323476097687,0.014700000000000001
0.06432837629297361,0.0148
0.0647109023887158,0.0149
0.06493798223202807,0.015000000000000001
0.06500871787989815,0.0151
0.06492437537059192,0.0152
0.0646885210165723,0.015300000000000001
0.06430719378823235,0.0154
0.06378877868955657,0.0155
0.06314376917415387,0.015600000000000001
0.06238432688261397,0.015700000000000002
0.06152395989338888,0.0158
0.06057727131580559,0.0159
0.05955990839779246,0.016
0.058488484079441516,0.0161
0.05738049440846882,0.0162
0.05625410376660955,0.016300000000000002
0.055127945395288425,0.0164
0.054020903034262435,0.0165
0.05295196807586611,0.0166
0.05194006592729772,0.0167
0.05100387821042274,0.016800000000000002
0.050161580596747246,0.016900000000000002
0.049430562403259826,0.017
0.04882710416860614,0.0171
0.04836608824345423,0.0172
0.04806072352300461,0.0173
0.04792233881483354,0.017400000000000002
0.04796022006217471,0.0175
0.04818152641426865,0.0176
0.04859125228045702,0.0177
0.04919224993150162,0.0178
0.049985272656865476,0.0179
0.05096904251586243,0.018000000000000002
0.05214031046137557,0.0181
0.05349392123205332,0.0182
0.05502287183444454,0.0183
0.05671838853393929,0.0184
0.05857002166633851,0.018500000000000003
0.06056577674573249,0.018600000000000002
0.06269227095306629,0.0187
0.06493491657854567,0.0188
0.06727811207617618,0.0189
0.06970543813748409,0.019
0.07202185506165337,0.019100000000000002
0.07438831102825105,0.019200000000000002
0.07680956323776955,0.0193
0.07926858064354159,0.0194
