glottal gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.0594913062458704,0.0002
0.058281911170591894,0.00030000000000000003
0.0570383488384647,0.0004
0.0559447712595913,0.0005
0.054889072891966206,0.0006000000000000001
0.05384672167060334,0.0007
0.05275200174757422,0.0008
0.05159836764861403,0.0009000000000000001
0.050394851060789225,0.001
0.04917134351190722,0.0011
0.04795917332978794,0.0012000000000000001
0.046791278946662684,0.0013000000000000002
0.04569159028979608,0.0014
0.04468039401569679,0.0015
0.04377036297232073,0.0016
0.04296789116776423,0.0017000000000000001
0.042266745872085565,0.0018000000000000002
0.04171035211661955,0.0019
0.04131053556752984,0.002
0.040968836007103215,0.0021000000000000003
0.040637644621749125,0.0022
0.04034880004002406,0.0023
0.040156500741955314,0.0024000000000000002
0.04014152517881997,0.0025
0.04038046992305944,0.0026000000000000003
0.040925265104573505,0.0027
0.04173120712178058,0.0028
0.042725065930805606,0.0029000000000000002
0.0439046327606869,0.003
0.04523955733345719,0.0031000000000000003
0.046676929396439304,0.0032
0.04820257903852743,0.0033
0.04982820434612911,0.0034000000000000002
0.05158729826635833,0.0035
0.053516127658769896,0.0036000000000000003
0.05564022113156475,0.0037
0.05796968437798067,0.0038
0.0605021213982595,0.0039000000000000003
0.06322733155345328,0.004
0.06613144205408472,0.0041
0.06919768584413111,0.004200000000000001
0.07240623038595939,0.0043
0.07573365743792648,0.0044
0.07915402869698662,0.0045000000000000005
0.08264037444975691,0.0046
0.08616700611681782,0.0047
0.08971101716801555,0.0048000000000000004
0.09325332034656464,0.0049
0.09671400677630271,0.005
0.09990487170422147,0.0051
0.10308661542325515,0.005200000000000001
0.10625367716846845,0.0053
0.10809589473375791,0.0054
0.10899091260485316,0.0055000000000000005
0.10960232499814415,0.0056
0.11012101107721006,0.0057
0.11060234817851744,0.0058000000000000005
0.1107526473774132,0.0059
0.11093527323568408,0.006
0.11113171287271417,0.0061
0.11132693191242349,0.006200000000000001
0.11123769588395271,0.0063
0.11111231441775671,0.0064
0.11104124536038751,0.006500000000000001
0.11104183093531084,0.0066
0.11111907687302314,0.0067
0.11110822800589382,0.0068000000000000005
0.11111229398089051,0.006900000000000001
0.11120198251328606,0.007
0.11136464602980811,0.0071
0.11157822593463207,0.007200000000000001
0.11181850332664878,0.0073
0.11206144143395314,0.0074
0.11228467975197343,0.007500000000000001
0.11246880794442671,0.0076
0.11259784461159739,0.0077
0.11265996919101906,0.0078000000000000005
0.11264840086262151,0.0079
0.11256180267044047,0.008
0.1124038544972834,0.0081
0.11218121943254211,0.0082
0.11189998479797669,0.0083
0.1115622187576083,0.008400000000000001
0.11116413135351566,0.0085
0.1106220873773559,0.0086
0.10986385149065148,0.008700000000000001
0.10900605067077351,0.0088
0.10804448652096377,0.0089
0.10697367645384182,0.009000000000000001
0.10567336719915332,0.0091
0.10414555396183567,0.0092
0.1025257523224915,0.009300000000000001
0.10082782357729148,0.0094
0.09905856368448995,0.0095
0.0972232091553431,0.009600000000000001
0.09519221132108502,0.0097
0.09261611130409553,0.0098
0.08973219956079015,0.0099
0.0864524773664066,0.01
0.08299195757258271,0.010100000000000001
0.07951969176210905,0.0102
0.0760051721364029,0.0103
0.07256218521374147,0.010400000000000001
0.06920411655431657,0.0105
0.06594138510536529,0.0106
0.06278612647442539,0.010700000000000001
0.05976108114516809,0.0108
0.05689680690693555,0.0109
0.05420468290045655,0.011000000000000001
0.0516847193908625,0.0111
0.049347888656949834,0.0112
0.047203448050173735,0.011300000000000001
0.04524319842370228,0.0114
0.04333051216058603,0.0115
0.041622747396019566,0.011600000000000001
0.040141674839752284,0.0117
0.0388979043493769,0.0118
0.03789889318755857,0.0119
0.037151297651129456,0.012
0.036657360305730746,0.012100000000000001
0.03641537016511731,0.0122
0.036419512663128595,0.0123
0.036660776513256055,0.012400000000000001
0.037127617994578754,0.0125
0.03780655826605095,0.0126
0.038624140066558565,0.012700000000000001
0.03952105282462526,0.0128
0.040543062780622696,0.0129
0.04170836562104174,0.013000000000000001
0.04299008524482928,0.0131
0.044368289440229525,0.0132
0.04581907224713744,0.013300000000000001
0.047323504907073044,0.0134
0.04886467393435301,0.0135
0.0504251397138038,0.013600000000000001
0.051986411729207704,0.0137
0.05352933550980388,0.013800000000000002
0.0550348960652387,0.013900000000000001
0.056485144335557624,0.014
0.05786357876768755,0.014100000000000001
0.05915518778960327,0.0142
0.0603463198854125,0.0143
0.06142471080766598,0.014400000000000001
0.062379398504165184,0.0145
0.06320085465990255,0.0146
0.06388099393702096,0.014700000000000001
0.06441338545297814,0.0148
0.06479324314771862,0.0149
0.06501760185744831,0.015000000000000001
0.06508535368155333,0.0151
0.06499752877630438,0.0152
0.06475745243046627,0.015300000000000001
0.06437096941689358,0.0154
0.06384633060815725,0.0155
0.06319397897784362,0.015600000000000001
0.06242608498854296,0.015700000000000002
0.061556221727552596,0.0158
0.06059908373428036,0.0159
0.059570428487134564,0.016
0.058486970262175975,0.0161
0.05736628861923454,0.0162
0.05622660132576529,0.016300000000000002
0.05508658163055524,0.0164
0.05396515837114646,0.0165
0.05288140596558111,0.0166
0.05185438720614832,0.0167
0.05090299023312772,0.016800000000000002
0.050045660835417616,0.016900000000000002
0.0493001121792509,0.017
0.04868297544780331,0.0171
0.04820948177395401,0.0172
0.04789315340264344,0.0173
0.047745574621049114,0.017400000000000002
0.04777621464370818,0.0175
0.047992344850708246,0.0176
0.04839900789576834,0.0177
0.04899905545433669,0.0178
0.04979320467519832,0.0179
0.05078012081176797,0.018000000000000002
0.05195648674070785,0.0181
0.053317076390618334,0.0182
0.05485481571177542,0.0183
0.056560860620618936,0.0184
0.058424687699856204,0.018500000000000003
0.06043422087801098,0.018600000000000002
0.06257598144319987,0.0187
0.06483526770183357,0.0188
0.06719634370060623,0.0189
0.06960698579319713,0.019
0.0719369849572713,0.019100000000000002
0.07433109434818708,0.019200000000000002
0.07678136137163216,0.0193
0.07926955150083015,0.0194
