glottal_gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.059875577940953995,0.0002
0.05954571577106371,0.00030000000000000003
0.05911472252236116,0.0004
0.05866017896854214,0.0005
0.058197669634344695,0.0006000000000000001
0.057718980491488825,0.0007
0.057211745175040685,0.0008
0.056643231594739385,0.0009000000000000001
0.05600389433619912,0.001
0.05529084754415603,0.0011
0.05451403155478407,0.0012000000000000001
0.0536983743506072,0.0013000000000000002
0.05286765587713327,0.0014
0.052050624053966876,0.0015
0.05126075132037622,0.0016
0.05051204960508504,0.0017000000000000001
0.04980234865431821,0.0018000000000000002
0.04912824278802841,0.0019
0.04847742880821526,0.002
0.0478405379202278,0.0021000000000000003
0.04721594013365027,0.0022
0.04661592705544226,0.0023
0.04607293469765272,0.0024000000000000002
0.04562973780436441,0.0025
0.04533348542670468,0.0026000000000000003
0.04521487180110717,0.0027
0.04528199179838066,0.0028
0.04551528019425355,0.0029000000000000002
0.045878549372525335,0.003
0.04633375814163854,0.0031000000000000003
0.04685352081756822,0.0032
0.0474304302887405,0.0033
0.04807223699276997,0.0034000000000000002
0.048798296319571,0.0035
0.049627369357396756,0.0036000000000000003
0.05057477599808968,0.0037
0.05164742322480542,0.0038
0.05284615379820812,0.0039000000000000003
0.054166650888317625,0.004
0.055600949869924365,0.0041
0.05713917186382145,0.004200000000000001
0.058768573308224825,0.0043
0.060475906449675265,0.0044
0.062246019505609596,0.0045000000000000005
0.06406482545361458,0.0046
0.06591822643563505,0.0047
0.0677944546794722,0.0048000000000000004
0.0696830446131379,0.0049
0.0715754982198693,0.005
0.07346403738397556,0.0051
0.07532096796930132,0.005200000000000001
0.07696221678645032,0.0053
0.07850416768997392,0.0054
0.0800303779845446,0.0055000000000000005
0.08129204215022079,0.0056
0.08251155666287813,0.0057
0.0836834198358738,0.0058000000000000005
0.08478085898633714,0.0059
0.08577887310911114,0.006
0.0865399309508369,0.0061
0.08712077354990155,0.006200000000000001
0.08751541673876662,0.0063
0.0877432261379345,0.0064
0.08789589523066421,0.006500000000000001
0.08798330086243655,0.0066
0.08797630270627854,0.0067
0.08786985465115038,0.0068000000000000005
0.08772275627143433,0.006900000000000001
0.08753269669298036,0.007
0.08729330906518273,0.0071
0.08699743629066614,0.007200000000000001
0.08663986813538171,0.0073
0.08621859569979451,0.0074
0.08573519889838455,0.007500000000000001
0.0851935198394872,0.0076
0.08459807049535062,0.0077
0.08395385861459248,0.0078000000000000005
0.08326628067251318,0.0079
0.08247058112896655,0.008
0.08160157401201573,0.0081
0.08069194165041005,0.0082
0.07974643836919149,0.0083
0.07868560426671367,0.008400000000000001
0.07750397717083257,0.0085
0.07623169587446144,0.0086
0.07477970556900049,0.008700000000000001
0.07329093854762203,0.0088
0.07178085349759966,0.0089
0.07026338330507642,0.009000000000000001
0.06875286581797335,0.0091
0.0672647581657686,0.0092
0.06578289936474846,0.009300000000000001
0.06422769282845708,0.0094
0.06268609873631759,0.0095
0.06115959318264752,0.009600000000000001
0.059666681087393814,0.0097
0.05826052867499154,0.0098
0.05695034005441646,0.0099
0.055743313168104214,0.01
0.05464492858228698,0.010100000000000001
0.05366041264194776,0.0102
0.052793792679852514,0.0103
0.05204889253401057,0.010400000000000001
0.05142819340304117,0.0105
0.05093324397189081,0.0106
0.05056400928298377,0.010700000000000001
0.05031880546109435,0.0108
0.05019430035087602,0.0109
0.05018516148008989,0.011000000000000001
0.050284771944205664,0.0111
0.050484947432059,0.0112
0.05077694955651069,0.011300000000000001
0.05115119680958724,0.0114
0.05159793984737826,0.0115
0.05210695164799617,0.011600000000000001
0.052667806716644616,0.0117
0.053269874757497115,0.0118
0.05390242560773917,0.0119
0.05455492876984902,0.012
0.05521694142177913,0.012100000000000001
0.055878418680161746,0.0122
0.056529409925171414,0.0123
0.05716031662715215,0.012400000000000001
0.0577616700878123,0.0125
0.05832442778868829,0.0126
0.058839974343101176,0.012700000000000001
0.05930038374630797,0.0128
0.059698520532143196,0.0129
0.06002814353352126,0.013000000000000001
0.06028398850367278,0.0131
0.060461740982187484,0.0132
0.060558094333538426,0.013300000000000001
0.060570692128676384,0.0134
0.06049816979799216,0.0135
0.06034012377297859,0.013600000000000001
0.06009713008690298,0.0137
0.05977075194659065,0.013800000000000002
0.059363530360270866,0.013900000000000001
0.05887900627404741,0.014
0.05832167396697874,0.014100000000000001
0.0576969753272385,0.0142
0.05701121504150275,0.0143
0.05627150465593034,0.014400000000000001
0.05548565983545828,0.0145
0.05466210100542446,0.0146
0.053809755599625086,0.014700000000000001
0.05293793207394093,0.0148
0.052056237564653385,0.0149
0.05117444535403659,0.015000000000000001
0.05030243195221362,0.0151
0.04945005903778266,0.0152
0.04862712642232214,0.015300000000000001
0.04784327414485756,0.0154
0.04710793165328808,0.0155
0.046430224942594744,0.015600000000000001
0.045818898984584244,0.015700000000000002
0.0452822167460738,0.0158
0.044827855156044594,0.0159
0.04446280590174956,0.016
0.0441932724792673,0.0161
0.04402459712281037,0.0162
0.04396118968829321,0.016300000000000002
0.04400649540250656,0.0164
0.044162966396154024,0.0165
0.04443206448419268,0.0166
0.04481426517599174,0.0167
0.04530907894886482,0.016800000000000002
0.045915072068444696,0.016900000000000002
0.046629895070542604,0.017
0.04745031303792313,0.0171
0.04837224169510046,0.0172
0.049390789334301965,0.0173
0.050500306957644625,0.017400000000000002
0.05169444614535057,0.0175
0.05296622689683961,0.0176
0.05430811123026613,0.0177
0.05571208525897453,0.0178
0.05716974210179249,0.0179
0.058672368486370585,0.018000000000000002
0.06021102660599309,0.0181
0.061776633620051924,0.0182
0.06336003296719417,0.0183
0.0649520590143089,0.0184
0.0665435940790472,0.018500000000000003
0.06812561799995143,0.018600000000000002
0.06968925393327363,0.0187
0.07122580850147309,0.0188
0.07272681233233724,0.0189
0.07418405683007046,0.019
0.07558963300489574,0.019100000000000002
0.07693596685968185,0.019200000000000002
0.0782158555332143,0.0193
0.07942249923061817,0.0194
