glottal gap,time
0.06000000000000005,0.0
0.06000000000000005,0.0001
0.05948456756838749,0.0002
0.058237263862609856,0.00030000000000000003
0.05691280731393511,0.0004
0.05572843060902888,0.0005
0.05460633769410461,0.0006000000000000001
0.053531226411625665,0.0007
0.052428510268152095,0.0008
0.0512591128446056,0.0009000000000000001
0.04999903861396149,0.001
0.04865870644211845,0.0011
0.047266548185973756,0.0012000000000000001
0.0458731196704103,0.0013000000000000002
0.04458333111066293,0.0014
0.043476446348123865,0.0015
0.04251320910971268,0.0016
0.04166906991421859,0.0017000000000000001
0.04094273227333112,0.0018000000000000002
0.04031435234937075,0.0019
0.039761465682906616,0.002
0.03926056047894799,0.0021000000000000003
0.038800423682159746,0.0022
0.03839914916617815,0.0023
0.03811000422227595,0.0024000000000000002
0.03801627652958639,0.0025
0.03820851808429637,0.0026000000000000003
0.0387557880821241,0.0027
0.03967962307103101,0.0028
0.04094717181619156,0.0029000000000000002
0.04243138722328488,0.003
0.044005386988112294,0.0031000000000000003
0.04565584899400399,0.0032
0.04738735066942046,0.0033
0.049207102409339676,0.0034000000000000002
0.0511534670171967,0.0035
0.05326435229979798,0.0036000000000000003
0.05557188240183231,0.0037
0.05809423141507919,0.0038
0.06083435196514331,0.0039000000000000003
0.06378296561390717,0.004
0.06692237687436398,0.0041
0.07022923145255688,0.004200000000000001
0.07367658213569084,0.0043
0.07723550858415096,0.0044
0.08087698693372158,0.0045000000000000005
0.08457322061848616,0.0046
0.08829886495670258,0.0047
0.09203143654872914,0.0048000000000000004
0.09557895358322466,0.0049
0.09897432210893287,0.005
0.10230981538706951,0.0051
0.10500649478106217,0.005200000000000001
0.10753189180776113,0.0053
0.10985847922934944,0.0054
0.11173788383341021,0.0055000000000000005
0.11337918660368829,0.0056
0.1145589399259116,0.0057
0.1153218245666372,0.0058000000000000005
0.11572723833735321,0.0059
0.11577060617893942,0.006
0.1157479602271615,0.0061
0.11547625229131653,0.006200000000000001
0.11511120847896028,0.0063
0.11473067882041099,0.0064
0.11415313612932476,0.006500000000000001
0.11361651971158593,0.0066
0.11314672729992337,0.0067
0.1127563629170073,0.0068000000000000005
0.11244816207802577,0.006900000000000001
0.11212366126455753,0.007
0.1118201713971918,0.0071
0.11159274909061367,0.007200000000000001
0.111430523021671,0.0073
0.11131637036771336,0.0074
0.11123227284738824,0.007500000000000001
0.11116239422468321,0.0076
0.11109427744814337,0.0077
0.11101870584886375,0.0078000000000000005
0.11092882364666101,0.0079
0.11081890301486297,0.008
0.11068295440842635,0.0081
0.11051370906606184,0.0082
0.11030202635183395,0.0083
0.11003664704595906,0.008400000000000001
0.10955721882636094,0.0085
0.10894692872288425,0.0086
0.10824169862645194,0.008700000000000001
0.10743666396604812,0.0088
0.10632266564968906,0.0089
0.10505153825023084,0.009000000000000001
0.10367153254015526,0.0091
0.10194403138563957,0.0092
0.10008465476345096,0.009300000000000001
0.09792179555763136,0.0094
0.09571994372069581,0.0095
0.09328523721732529,0.009600000000000001
0.09074820818529405,0.0097
0.08801602818777476,0.0098
0.08522231011998072,0.0099
0.08242633854740189,0.01
0.07946936874271449,0.010100000000000001
0.07657217186409682,0.0102
0.07372006164496281,0.0103
0.07077199617672436,0.010400000000000001
0.06792203697316779,0.0105
0.06519238726092769,0.0106
0.062476015237126314,0.010700000000000001
0.05978235313670577,0.0108
0.057230933929568684,0.0109
0.05483754012005426,0.011000000000000001
0.052607532000968016,0.0111
0.0505424506627592,0.0112
0.04841937472868074,0.011300000000000001
0.04641255314448367,0.0114
0.04456116898501672,0.0115
0.04275511638403118,0.011600000000000001
0.04114910086878387,0.0117
0.039766169228203196,0.0118
0.03861606413151897,0.0119
0.03770486306681109,0.012
0.036933079260372814,0.012100000000000001
0.03632346998407643,0.0122
0.035982158923974605,0.0123
0.03592235731059512,0.012400000000000001
0.036141186231678946,0.0125
0.036628825748114435,0.0126
0.03737069008661176,0.012700000000000001
0.038347524775308894,0.0128
0.03953638830984718,0.0129
0.040911247068500245,0.013000000000000001
0.04238612277220821,0.0131
0.043887726540168925,0.0132
0.0454466187315794,0.013300000000000001
0.04707159641391634,0.0134
0.04873479305382222,0.0135
0.05041774017907241,0.013600000000000001
0.05209599097269768,0.0137
0.05374839293852873,0.013800000000000002
0.05535591473889245,0.013900000000000001
0.05690041418427905,0.014
0.05836488756765901,0.014100000000000001
0.059733665872713226,0.0142
0.060992647569562575,0.0143
0.062129184613101573,0.014400000000000001
0.06313202681543817,0.0145
0.06399146021305191,0.0146
0.06469942822143737,0.014700000000000001
0.06524981217459436,0.0148
0.06563842902524797,0.0149
0.06586306565248967,0.015000000000000001
0.0659232567843977,0.0151
0.06582023309844964,0.0152
0.06555676496292406,0.015300000000000001
0.0651372447022357,0.0154
0.06456769591029898,0.0155
0.06385599066268954,0.015600000000000001
0.06301196945293586,0.015700000000000002
0.06204766564337394,0.0158
0.06097729029006471,0.0159
0.05981713437230041,0.016
0.058585176551630536,0.0161
0.057300695436521165,0.0162
0.05598383401677354,0.016300000000000002
0.054655359045437724,0.0164
0.05333644103722324,0.0165
0.05204851991494608,0.0166
0.050813073116696916,0.0167
0.04965140556384773,0.016800000000000002
0.04858439388439484,0.016900000000000002
0.04763230807897134,0.017
0.04681461248766827,0.0171
0.046149790377105315,0.0172
0.04565508685744302,0.0173
0.045401831219641586,0.017400000000000002
0.04543962345702601,0.0175
0.04571136032891232,0.0176
0.046186809515227356,0.0177
0.04687472441738372,0.0178
0.047773573096748345,0.0179
0.04888586680314977,0.018000000000000002
0.050208685219410576,0.0181
0.05173566424074183,0.0182
0.05341196455088526,0.0183
0.055183070912808496,0.0184
0.0571356013724027,0.018500000000000003
0.059264683165830556,0.018600000000000002
0.06155555479285779,0.0187
0.06399066147356736,0.0188
0.06655206944833858,0.0189
0.06922112174575501,0.019
0.07179062767929911,0.019100000000000002
0.07440225719619253,0.019200000000000002
0.07683270070070303,0.0193
0.07924555479214812,0.0194
